a0_fplus  a0_fplus  0.000749594187095
a0_fplus  a1_fplus  -0.006164273736522
a0_fplus  a2_fplus  0.007281335130633
a0_fplus  a0_fperp  0.000670223129197
a0_fplus  a1_fperp  -0.004243056424882
a0_fplus  a2_fperp  0.001311870031246
a0_fplus  a0_f0  0.000426502665558
a0_fplus  a1_f0  -0.002997481331436
a0_fplus  a2_f0  -0.000341778745641
a0_fplus  a0_gpp  0.000264886750161
a0_fplus  a1_gplus  -0.00193989219487
a0_fplus  a2_gplus  -0.000156609229768
a0_fplus  a1_gperp  -0.002112901089391
a0_fplus  a2_gperp  0.001013971297466
a0_fplus  a0_g0  0.000403817043471
a0_fplus  a1_g0  -0.002971764880527
a0_fplus  a2_g0  0.001631077030093
a0_fplus  a0_hplus  0.000499996242162
a0_fplus  a1_hplus  -0.003191406233943
a0_fplus  a2_hplus  -0.001640271158008
a0_fplus  a0_hperp  0.000383714387856
a0_fplus  a1_hperp  -0.002901531299397
a0_fplus  a2_hperp  0.000438211953796
a0_fplus  a0_htildepp  0.000241060019024
a0_fplus  a1_htildeplus  -0.001569604479089
a0_fplus  a2_htildeplus  -0.000235141528928
a0_fplus  a1_htildeperp  -0.001581214048131
a0_fplus  a2_htildeperp  -0.000298737688151
a1_fplus  a0_fplus  -0.006164273736522
a1_fplus  a1_fplus  0.094116175041483
a1_fplus  a2_fplus  -0.23762132764063
a1_fplus  a0_fperp  -0.004710830597348
a1_fplus  a1_fperp  0.042219205628345
a1_fplus  a2_fperp  -0.019976547027344
a1_fplus  a0_f0  -0.002771903839012
a1_fplus  a1_f0  0.025491345224695
a1_fplus  a2_f0  -0.003970483559369
a1_fplus  a0_gpp  -0.0019281304725
a1_fplus  a1_gplus  0.017700248219831
a1_fplus  a2_gplus  0.005522953238068
a1_fplus  a1_gperp  0.019180125714566
a1_fplus  a2_gperp  -0.011196968421263
a1_fplus  a0_g0  -0.003111858446981
a1_fplus  a1_g0  0.030269762673821
a1_fplus  a2_g0  -0.025608396175448
a1_fplus  a0_hplus  -0.003835093433078
a1_fplus  a1_hplus  0.031430053093567
a1_fplus  a2_hplus  0.007276614667715
a1_fplus  a0_hperp  -0.002993782257011
a1_fplus  a1_hperp  0.027808187373224
a1_fplus  a2_hperp  -0.014151699002751
a1_fplus  a0_htildepp  -0.001716349735084
a1_fplus  a1_htildeplus  0.013045808088989
a1_fplus  a2_htildeplus  0.005792862950489
a1_fplus  a1_htildeperp  0.013650147261026
a1_fplus  a2_htildeperp  0.005110391484756
a2_fplus  a0_fplus  0.007281335130633
a2_fplus  a1_fplus  -0.23762132764063
a2_fplus  a2_fplus  1.3239587719829
a2_fplus  a0_fperp  0.003183753729287
a2_fplus  a1_fperp  -0.046421459478426
a2_fplus  a2_fperp  0.1672432818653
a2_fplus  a0_f0  -0.002261788817519
a2_fplus  a1_f0  0.026728548500567
a2_fplus  a2_f0  0.34183102470963
a2_fplus  a0_gpp  -0.000137950299654
a2_fplus  a1_gplus  0.005069962623019
a2_fplus  a2_gplus  0.049008930477357
a2_fplus  a1_gperp  0.006088056957276
a2_fplus  a2_gperp  0.064781218105166
a2_fplus  a0_g0  0.001224096497007
a2_fplus  a1_g0  -0.026853612087423
a2_fplus  a2_g0  0.160053230048695
a2_fplus  a0_hplus  0.002151882846361
a2_fplus  a1_hplus  -0.031815823817362
a2_fplus  a2_hplus  0.067812985970686
a2_fplus  a0_hperp  0.001630753977662
a2_fplus  a1_hperp  -0.027169943404605
a2_fplus  a2_hperp  0.105446237242565
a2_fplus  a0_htildepp  -0.000162882984062
a2_fplus  a1_htildeplus  0.001664908391538
a2_fplus  a2_htildeplus  0.042596822561078
a2_fplus  a1_htildeperp  0.001034192027789
a2_fplus  a2_htildeperp  0.039342195571889
a0_fperp  a0_fplus  0.000670223129197
a0_fperp  a1_fplus  -0.004710830597348
a0_fperp  a2_fplus  0.003183753729287
a0_fperp  a0_fperp  0.001244975293461
a0_fperp  a1_fperp  -0.010103508140104
a0_fperp  a2_fperp  0.009465313700532
a0_fperp  a0_f0  0.000488466133663
a0_fperp  a1_f0  -0.00332263454294
a0_fperp  a2_f0  0.000570557252382
a0_fperp  a0_gpp  0.00031710571775
a0_fperp  a1_gplus  -0.002239610745509
a0_fperp  a2_gplus  -0.000815709582391
a0_fperp  a1_gperp  -0.002453145400537
a0_fperp  a2_gperp  0.0011335341871
a0_fperp  a0_g0  0.000514983897541
a0_fperp  a1_g0  -0.003964337391603
a0_fperp  a2_g0  0.002802444281122
a0_fperp  a0_hplus  0.000674156597717
a0_fperp  a1_hplus  -0.004529175663623
a0_fperp  a2_hplus  -0.002211827382624
a0_fperp  a0_hperp  0.000502830828959
a0_fperp  a1_hperp  -0.00395072788092
a0_fperp  a2_hperp  0.000748774754741
a0_fperp  a0_htildepp  0.000286488048264
a0_fperp  a1_htildeplus  -0.001828923791609
a0_fperp  a2_htildeplus  -0.000567456441739
a0_fperp  a1_htildeperp  -0.001827629003901
a0_fperp  a2_htildeperp  -0.000676398456857
a1_fperp  a0_fplus  -0.004243056424882
a1_fperp  a1_fplus  0.042219205628345
a1_fperp  a2_fplus  -0.046421459478426
a1_fperp  a0_fperp  -0.010103508140104
a1_fperp  a1_fperp  0.16237356863464
a1_fperp  a2_fperp  -0.393141309425425
a1_fperp  a0_f0  -0.002774289297889
a1_fperp  a1_f0  0.024965001977059
a1_fperp  a2_f0  0.000175166646473
