0.5 0.06 1.17 -0.216768 -0.619761 12.5554 -9.97078 1.30061 3.71856 -5.07734 -0.161742
0.5 0.06 1.2 -0.210839 -0.626526 12.5239 -9.73134 1.26503 3.75915 -5.23381 -0.292876
0.5 0.06 1.23 -0.204965 -0.633065 12.4912 -9.50598 1.22979 3.79839 -5.38165 -0.426539
0.5 0.06 1.26 -0.199142 -0.639384 12.4568 -9.2946 1.19485 3.83631 -5.52121 -0.562953
0.5 0.06 1.29 -0.193369 -0.645489 12.4204 -9.0974 1.16021 3.87294 -5.65276 -0.702518
0.5 0.06 1.32 -0.187639 -0.651383 12.3813 -8.91484 1.12584 3.9083 -5.77647 -0.845811
0.5 0.06 1.35 -0.181948 -0.657065 12.339 -8.74772 1.09169 3.94239 -5.89243 -0.993588
0.5 0.06 1.38 -0.176288 -0.662535 12.2925 -8.5971 1.05773 3.97521 -6.00065 -1.14678
0.5 0.06 1.41 -0.170652 -0.667788 12.2408 -8.46438 1.02391 4.00673 -6.10105 -1.3065
0.5 0.06 1.44 -0.165032 -0.672821 12.183 -8.3512 0.990189 4.03692 -6.19345 -1.47403
0.5 0.06 1.47 -0.159418 -0.677624 12.1177 -8.25955 0.956508 4.06575 -6.2776 -1.65084
0.5 0.06 1.5 -0.153801 -0.682189 12.0437 -8.19169 0.922805 4.09314 -6.35317 -1.83858
0.5 0.07 0 -0.142887 -0.098822 -8.12521 2.52881 0.857333 0.592935 -10.0379 -15.1728
0.5 0.07 0.03 -0.150837 -0.105997 -10.3107 0.207546 0.905031 0.635986 -3.43605 -1.24519
0.5 0.07 0.06 -0.158781 -0.112776 -11.5491 0.138893 0.952695 0.676656 -3.63215 -0.833274
0.5 0.07 0.09 -0.166596 -0.119682 -12.9904 0.0852614 0.999585 0.718092 -3.94829 -0.511483
0.5 0.07 0.12 -0.174189 -0.12683 -14.6752 0.033995 1.04514 0.760981 -4.36265 -0.203885
0.5 0.07 0.15 -0.181471 -0.134279 -16.6402 -0.019482 1.08883 0.805675 -4.87688 0.116975
0.5 0.07 0.18 -0.188357 -0.142067 -18.9212 -0.0776984 1.13014 0.852403 -5.49852 0.466273
0.5 0.07 0.21 -0.194762 -0.150224 -21.5534 -0.142415 1.16857 0.90134 -6.23727 0.854571
